text,label
给我查一下我最近几天的流量使用记录,traffic_check
15元16g也叫流量活动还有没有？,traffic_check
还有没有便宜的流量加油包,traffic_check
3月底还剩900m，四月份就没有了,traffic_check
我怎么查的还有4G20元的300M是什么呀,traffic_check
还能不能在微信里查套餐流量,traffic_check
我不查询结转的 之前办得升级流量翻倍的40的套餐是六个月的 现在没到时间但是我想换50的套餐,traffic_check
除了老电视的两千兆还剩多少,traffic_check
还有没有30元一个g然后半价的那个活动了,traffic_check
为什么我上个月剩的1G多流量全没了,traffic_check
那能帮我查下这个流量有效期吗,traffic_check
20g流量还剩多少,traffic_check
请查一下我的流量走向,traffic_check
现在28元套餐除去闲时流量共可以用多少，为什么现在很容易欠费，明明还有余额,traffic_check
"我把你的6赵流量 送2,000,000,000,000 这才月初为什么现在还有三百多集",traffic_check
本月国内流量剩余,traffic_check
还有好多流量可以用？,traffic_check
我本月剩多少流量,traffic_check
我买了10元1G的 我还有省内的 然后我现在用不了我定的内个,traffic_check
我这个月还有赠流量话费吗,traffic_check
我问上月余下的流量？,traffic_check
现在还有1元500M流量吗？,traffic_check
怎样答应别人的亲密好友请求让好友帮我查询流量无话费,traffic_check
咋能查亲戚的流量,traffic_check
还有答题送流量活动吗,traffic_check
那还有免费送流量的活动吗,traffic_check
还有10元10G优惠活动吗,traffic_check
怎样查询亲友的话费流量？,traffic_check
我自己还有流量定的小时包怎么优先使用小时包,traffic_check
查我剩余流量,traffic_check
还有我看宽带专区38元套餐是800兆流浪，我是58的套餐怎么就700兆流量,traffic_check
查询流量。,traffic_check
流量券怎么查,traffic_check
10086查询流量不更新，怎么办？,traffic_check
问一下我的通用流量还剩多少,traffic_check
我想赠流量，怎么还有费用。,traffic_check
你好我的流量不准，麻烦帮我查查谢谢,traffic_check
还有一元一G那个,traffic_check
活动春风十里，为何查询不了，我抽中了1g流量,traffic_check
了。 115:59:03 ￼我是想查询用的流量，超过套餐多少,traffic_check
在哪里查剩余流量,traffic_check
我自己也有流量，未用完，而且也沒有訂過！請查,traffic_check
还有其他类型的流量卡,traffic_check
帮我查下四月份流量使用情况,traffic_check
给我查下我的流量套餐,traffic_check
话费，积分，流量都查了，怎么还不可以抽奖？,traffic_check
38元套餐上个月还是300+500的流量，这个月就只剩300了,traffic_check
我的副卡送流量还有多久？,traffic_check
为什么最近都不能查看剩余流量,traffic_check
通过网上营业厅查询剩余流量的方式,traffic_check
我的移动终端号为15712407902 帮我查询一下剩余流量,traffic_check
可以查看我的流量吗,traffic_check
我上个月剩余500MB全国流量怎么没有了,traffic_check
查一查订购的流量,traffic_check
我现在不在安徽境内，还有可以用的流量嘛,traffic_check
还有没有七天10元1G流量那个活动？,traffic_check
一天500M流量的活动还有吗,traffic_check
还有校园开户的流量问题,traffic_check
流量剩余？,traffic_check
微信也不能查流量,traffic_check
火眼金睛流量中奖查询,traffic_check
我上个月的流量放心包还有300多m为什么这个月用不了,traffic_check
我昨天看还有600兆为什么今天还有100兆流量了,traffic_check
如何查询上个月流量使用情况,traffic_check
开通之前，我还有300m,traffic_check
帮我查下我的流量使用情况,traffic_check
还有没有1元500流量的活动了,traffic_check
请问怎样查到我的流量还剩多少,traffic_check
其它送流量的还有吗,traffic_check
你好，请帮忙查询流量套餐,traffic_check
你好，我本月流量明明还有为什么就超出了？,traffic_check
你帮我查查我的2g有没到账呀,traffic_check
用1g送1g还有么？,traffic_check
赠送流量使用情况怎么查询,traffic_check
省内流量白天的还有多少,traffic_check
我现在流量一共剩多少,traffic_check
超出流量详细在哪查,traffic_check
但是就流量查不出来,traffic_check
帮我查一下我的流量还有多少,traffic_check
但是从账单明细上查显示的是流量费用40元,traffic_check
查下流量的余额,traffic_check
还有多少流量？,traffic_check
答题送流量还有嘛,traffic_check
你好，我刚开了30  1000m那个，但是我怎么查询不到啊,traffic_check
我还剩余流量，平均一天用好多，才够,traffic_check
为什么我手机还有1个多G流量 ，余额24但是欠费了，月租是10元,traffic_check
是的，昨天刚从海南过来，然后剩下的流量就用不了了，所以想办省外用的,traffic_check
不能查流量,traffic_check
帮我查一下我手机还有多少流量,traffic_check
能帮我查一下有多少流量吗,traffic_check
查上个月使用流量,traffic_check
剩余的100M流量哪里可以看见？,traffic_check
流量剩余20MB，数据却无法,traffic_check
手机流量怎么查,traffic_check
你看，帮我查看我乱来流量了没？除了套餐没送的,traffic_check
我上个月剩余流量.这个月怎么没有了,traffic_check
查询流查询流量,traffic_check
我的流量包20元，怎么还有50元。,traffic_check
查一下话费与流量,traffic_check
我想查我这个月的流量,traffic_check
这个卡之前是月租19元有两百分钟通话还有1000流量  但是现在就100流量太少了,traffic_check
如何查询本机往月流量,traffic_check
我想查询我的流量套餐,traffic_check
还有其他送流量活动吗,traffic_check
流量券兑换的流量查询不了使用情况,traffic_check
怎样查询流量订单,traffic_check
上月还剩的流量怎么不见了？,traffic_check
一机两号码如何查询流量,traffic_check
还有没有什么流量优惠呢,traffic_check
怎么查询每个小时的流量使用情况？,traffic_check
剩余的手机流量,traffic_check
你们查询能查到，赠送的流量具体是什么活动送的流量嘛,traffic_check
还有多些统流量,traffic_check
剩余流量是指每个月的剩余流量吗？,traffic_check
请问还有3元1G24小时流量套餐吗？,traffic_check
我上个月剩400M流量咋变成88M了呢,traffic_check
每天免费送流量那个业务还有吗？,traffic_check
帮我查一下我号码还有多少流量,traffic_check
我的流量明明还有2G多为什么不能用啊，而且还超出了50多M,traffic_check
18777514267上月应该还有流量啊,traffic_check
我想知道此时的流量剩余多少,traffic_check
如何查询剩余wifi流量,traffic_check
查询亲密好友流量时,traffic_check
我用1008611查询流量的话已经没有了，但是这个上面为啥还有900多兆流量啊,traffic_check
还有 十元10G的套餐了吗。,traffic_check
现在总共还剩多少流量,traffic_check
查国内流量,traffic_check
我现在还有流量吗,traffic_check
我明明还有流量  ，为什么我的手机还会欠费,traffic_check
就是我还有流量定的小时包,traffic_check
我想查查这个月流量使用情况，可是看不懂,traffic_check
还有两千召流量,traffic_check
为什么我在掌上营业厅查询扣了21元4G流量,traffic_check
现在还有什么送流量的活动吗？,traffic_check
还有别的流量没,traffic_check
手机流量还剩多少了,traffic_check
轻松为她查话费，查流量是怎么去做的,traffic_check
还有那些活动赠送流量,traffic_check
还有就是流量日包一天1元，为什么每个月收的费用不一样,traffic_check
还有其他流量套餐吗,traffic_check
不到半天的时间用了1个G的流量，而且还有3个多小时用的是家里的无线。请帮助解决！,traffic_check
流量还有多少？,traffic_check
請問查詢得到以往每月的網絡流量嗎？,traffic_check
现在还有什么优惠流量吗,traffic_check
上月剩余流量怎么不能接着用？,traffic_check
为什么我的话费流量积分查询不出来,traffic_check
30元流量包是我之前一不小心开的，为期三个月，为什么这个月还有？,traffic_check
为什么查不了话费和流量,traffic_check
我的流量，3月31号还有7753呢，4月1号，我到外地怎么还有4332。,traffic_check
帮我查下流量还剩多少,traffic_check
我的国内还有和生活的流量没有了,traffic_check
现在还有纯流量套餐吗,traffic_check
查了，流量只有夜间流量包，可是扣了20,traffic_check
怎样提取剩下的流量,traffic_check
能否查到流量具体使用情况,traffic_check
查询今天用了多少流量,traffic_check
请问我的流量还有多少？,traffic_check
查下我今天还剩多少流量,traffic_check
你好，现在查询的话费和流量是当前剩余的吗,traffic_check
夜猫流量用几个月，，还有超惠流量包用几个月,traffic_check
我现在还剩余多少流量,traffic_check
帮我查一下我这个月剩余流量,traffic_check
还有多少2  3   4G都能用的流量,traffic_check
我套餐剩余流量为什么没叠加,traffic_check
流量剩餘流量,traffic_check
18:34:17 ￼我现在还有剩余流量，如果我办个小时套餐流量，会优先使用哪个的流量？,traffic_check
为什么我手机还有流量 会产生套餐外流量,traffic_check
现在除了4g套餐还有别的样的流量套餐么,traffic_check
不是有个38元套餐国内通话50分钟，还有500m流量吗,traffic_check
查一下就的流量使用,traffic_check
这个还有其他套餐多流量的？,traffic_check
帮忙看下，为什么这个手机号码还有流量的，,traffic_check
我再剩多少流量了,traffic_check
查另一电话号码流量,traffic_check
我上个月剩余的流量怎么没有了,traffic_check
明明还有1G多,traffic_check
帮我查一下我的全国流量还有多少啊,traffic_check
请问可以查流量吗,traffic_check
开通wlan 如何查看还剩多少流量,traffic_check
怎么查是哪些软件用了流量,traffic_check
那还有什么其他活动送流量吗？,traffic_check
现在还有30元500M加送1G流量的活动吗,traffic_check
这个怎么查流量使用情况,traffic_check
那还有什么优惠流量,traffic_check
用的是15元9g的流量还剩很多,traffic_check
我上个月流量剩多少,traffic_check
查询夜间流量的方式,traffic_check
为啥换了套餐，上月剩的流量就不给了,traffic_check
还有我在qq购的流量是在你这里查询还是怎么样?不到账,traffic_check
差剩余流量,traffic_check
我的流量使用情况麻烦给我查一下,traffic_check
为什么查询不了流量,traffic_check
流量雨量查询,traffic_check
你好，请帮我查下为什么我的定向流量用不了,traffic_check
怎么不能查流量,traffic_check
流量使用明细怎么查,traffic_check
怎么办理那个6元500兆流量套餐，我上个月还有,traffic_check
我上个月剩余的夜间流量怎么没有了,traffic_check
那还有没有别的一个g以上活动,traffic_check
那个查询话费流量积分然后抽奖怎么弄,traffic_check
请问我这个月总共还剩多少流量,traffic_check
还有没有更高一些的夜间流量套餐,traffic_check
那还有别的送流量活动吗,traffic_check
我下个月更改了58元套餐，剩余的流量会转入下个月中吗？,traffic_check
流量红包还有怎么不能充了,traffic_check
每天10个流量的活动还有吗,traffic_check
4月还有答题送流量活动吗？,traffic_check
可以查询以前月份数据流量吗,traffic_check
怎么意思，我这还有流量，你你们老是来信息说我没流量了，是想怎么意思,traffic_check
查询流量余额,traffic_check
咋不能查询流量,traffic_check
上个月剩余流量为什么这个月没有了呢,traffic_check
流量使用情况详细怎么查,traffic_check
我现在流量还剩多少,traffic_check
为什么我省内还有20G流量却不能用，我用了却扣了话费,traffic_check
本月还有多少流量？,traffic_check
存量流量可以在外地使用不,traffic_check
帮我查下我的流量是哪家店充值的,traffic_check
查看一下我还有多少流量,traffic_check
流量查询指令,traffic_check
就是收到了短信然后剩余流量7个多G,traffic_check
刚才积分兑换了流量，为什么没有查询到有流量,traffic_check
请问为什么我的电话还有话费却不能使用流量啊,traffic_check
个人流量包资费查询,traffic_check
怎么查别人的手机流量,traffic_check
现在还有加限时流量的业务吗？,traffic_check
流量查询结果不准确的处理方法,traffic_check
查看省内流量,traffic_check
我问一下流量大王卡的总流量50G使用多少，可以在哪里查到啊,traffic_check
10G10元流量还有吗,traffic_check
现在还有33月租的流量卡吗,traffic_check
我想问一下，我办的10元套餐1G流量还剩多少,traffic_check
二季度还有超级星期天的流量吗,traffic_check
为什么明明还有流量却要去话费？,traffic_check
麻烦查下流量,traffic_check
流量至尊宝还有么,traffic_check
MMB，上月流量剩的咋给扣了,traffic_check
我的上哪我就开的个30元的流量套餐，还有8元的主套餐,traffic_check
可以查到我超了多少流量吗？,traffic_check
本月剩余流量,traffic_check
我想查别人手机的流量,traffic_check
上月剩的流量，这个月还能用吗,traffic_check
打人工客服了，你们说系统没有查到赠送我的流量，也没有查到给我发过相关短信,traffic_check
现在还有什么流量活动吗,traffic_check
我昨天查流量我的假期流量没有用的,traffic_check
查下剩余流量,traffic_check
帮我查查那个流量,traffic_check
日流量还有没,traffic_check
怎么赠予剩余流量,traffic_check
本月还有赠送的流量吗？,traffic_check
还有什么流量活动吗,traffic_check
小号卡的流量怎么查,traffic_check
还有24小时有效的流量包吗？,traffic_check
能查到前三个月的流量使用情况吗,traffic_check
还有我这个流量套餐,traffic_check
查询流量计算太慢,traffic_check
帮我查下流量有多少,traffic_check
我的闲适流量还有多少,traffic_check
还有什么比较合适的流量套餐,traffic_check
我想查一下每个程序使了多少流量能查吗,traffic_check
我上个月7号办的20元流量周包  这个月怎么还有,traffic_check
查询宽带网速是多少兆？,traffic_check
请问我的流量还有怎么用不了,traffic_check
上个月的10元8g流量那个活动还有么。,traffic_check
查询不到流量明细,traffic_check
流量副卡怎么查询,traffic_check
你好吗还有 50元6G的套餐吗,traffic_check
还有那个流量安心包是什么,traffic_check
我查剩余流量，就没有！,traffic_check
16:39:45 查询剩余网卡流量15943011697,traffic_check
为什么我各种流量套餐  通话套餐都还有好多  也没有打过多少电话  我缺欠费30多,traffic_check
还有，我每个月是2.59G，这月怎么一共才1.39G,traffic_check
為什麼兩個流量查詢結果不一樣，應該以哪个為準,traffic_check
请帮忙查询我现在18元套餐的流量和通话，可以在北京市用吗,traffic_check
查流量不准确,traffic_check
我的上月流量，怎没有余下月用？,traffic_check
有30包年的，每月500m。还有开通20元的，每个月1g,traffic_check
如何查询流量用在哪些软件了？,traffic_check
还有3月超出流量的时候我都马上办了补充包，为什么还超了60元,traffic_check
还有70元2G流量套餐吗,traffic_check
能查手机使用WiFi流量吗,traffic_check
我的流量剩余多少,traffic_check
那还有其它国内流量假日包吗？,traffic_check
套餐外流量怎么查,traffic_check
帮我查下我的流量总共还多少，,traffic_check
我购买的流量还有几个小时？,traffic_check
还有一些app流量是怎么来的,traffic_check
请问如何查询当天的流量具体使用情况,traffic_check
我想问一下还有没有大流量的包,traffic_check
省外流量查询怎么查,traffic_check
查流量的,traffic_check
我都是用密码查询家人的网络流量，现在有没其他办法了,traffic_check
反正我打10086查流量，就收到那短信,traffic_check
帮我查下我的剩余流量还有多少,traffic_check
登个QQ居然也要好几兆，我还有无线的，只有无线信号不好的时候才会用数据流量,traffic_check
我的流量怎么查询不了不怎么明白,traffic_check
还有流量优惠吗,traffic_check
一元五百兆的流量怎么没有了，上月还有呢,traffic_check
现在还有啥流量套餐划算的吗,traffic_check
还有其他套餐么，那种流量少便宜点的,traffic_check
为什么用北京移动APP查的流量余额不一样,traffic_check
你好亲我想问一下现在移动还有没有周末流量了,traffic_check
未开通套餐客户查询WLAN流量的方法,traffic_check
帮我查询一下剩余的流量,traffic_check
还有流量安心包，搞不懂,traffic_check
现在还有那个流量王卡吗,traffic_check
你看一下，。怎么查流量详单,traffic_check
请问我还有多少流量∵,traffic_check
查这个月超出的详细流量账单、,traffic_check
我想查询一下我的500兆流量到今天几点呢,traffic_check
流量池怎么查询,traffic_check
还有用1G送1G的流量吗,traffic_check
我的上月剩余流量呐,traffic_check
我流量套餐还有。可还超了,traffic_check
查流量只能查套餐里的，套餐外的查不了,traffic_check
你给我查查流量咋用,traffic_check
我想查询流量,traffic_check
套餐换了怎么还有20流量包,traffic_check
那还有的流量用哪去了？,traffic_check
现在还60元流量，还剩多少,traffic_check
换套餐 余下的流量下个月还可以用吗,traffic_check
请问取消了，这个月流量还有没,traffic_check
请问，我还剩多少夜间流量包,traffic_check
看不了流量剩余信息,traffic_check
你好   帮我看国内流量还剩多少？,traffic_check
你好，我想查下三月份的流量具体使用清单,traffic_check
用短信查流量和话费,traffic_check
我想查下我的流量,traffic_check
帮我查询我的手机号是3G的还是4G的,traffic_check
我还有197.54m流量，查询却说我超0.29m了？,traffic_check
怎么查看假日流量包,traffic_check
我的流量还有多少兆？,traffic_check
话费流量查不出来吗,traffic_check
还有昨天的4Gliu流量套餐,traffic_check
定向流量怎么查询,traffic_check
我现在办理的家庭网1元2g的流量包，还有没有类似的业务,traffic_check
还有没有免费流量了,traffic_check
帮忙查下流量,traffic_check
移动不是有一个流量活动吗？就是30元开一车以后这个流量都是限量的，这个活动还有没有。,traffic_check
可以帮我查一下流量好吗,traffic_check
还有省内流量包开吗？,traffic_check
我想问我的流量还有多少？,traffic_check
我要查流量使用详细,traffic_check
查一下我的流量套餐,traffic_check
换了套餐，上个月剩余流量呢,traffic_check
查看我流量套餐,traffic_check
4月流量还有多少,traffic_check
帮我查哈流量,traffic_check
可以帮我查下我这个月可以用多少流量吗？,traffic_check
还有5000多wifi流量,traffic_check
流量未到帐怎么查,traffic_check
现在还有多少流量,traffic_check
我的移动网剩余1000MB。本人系安徽省池州市用户。现在常州杭州苏州一带旅游。能否使用安徽的,traffic_check
查流量使用情况,traffic_check
怎么查上月流量的余数,traffic_check
但是话费没有，流量券手厅可以查,traffic_check
流量剩余8800多，除去特定时间使用的,traffic_check
还有什么活动可以送流量,traffic_check
我为什么发短信查流量不行的,traffic_check
省内4G流量怎么查,traffic_check
能查我昨天上午的话费和流量使用情况？,traffic_check
还剩多少话费和流量？,traffic_check
还有50元流量用1G送1G的吗,traffic_check
移动不是有一个活动嘛，就是30元开1G流量，但是每天限量的，这个活动现在还有吗？,traffic_check
详单是在剩余流量那看嘛,traffic_check
我还有多少流量和电话费,traffic_check
那个，我都取消了，怎么还有流量，是因为，这个月已经扣过费了吗,traffic_check
我还有这么多流量，为什么但是,traffic_check
而且我刚查完流量还有6百多，随后就没了,traffic_check
我剩余流量多少,traffic_check
亲  能不能给我查询一下流量？？？？,traffic_check
在查流量怎么怎么，咱们总是计算不出来呢。,traffic_check
我这里还有多少流量,traffic_check
上个月我还有1g多流量！基本没用，这个月就剩几百m了！,traffic_check
我想问一问我取消了50元1GB的套餐，但是它的月租是72，这其中还有什么费用,traffic_check
今天8点才会用的流量，9点我查500M就用完了,traffic_check
流量包还有多大的？,traffic_check
上个月的流量怎么查,traffic_check
哦这个流量是怎么查询,traffic_check
点击赠流量活动还有吗,traffic_check
我上个月还有多少流量？,traffic_check
查询流量使用在哪些软件上,traffic_check
流量用满送活动还有没,traffic_check
你查查3，4流量月份你移动乱扣费了,traffic_check
怎样把剩余流量赠送给别人,traffic_check
如何查小号的流量用了多少,traffic_check
查下我的流量余额,traffic_check
手机卡买了不知道多久了，那个流量还有多少呢,traffic_check
一键查询送流量,traffic_check
还有别的流量加油包吗,traffic_check
你好，请查一下我手机这月的流量还有多少？,traffic_check
请问一下，我订购的三月三流量还剩多少,traffic_check
查一下流量每个月包了多少钱,traffic_check
我今天刚交的话费  又没用什么  怎么就没有这么多了  还有流量,traffic_check
4G飞享套餐流量查询,traffic_check
还有我的手机为什么现在是2G网,traffic_check
还剩好多流量，为什么又超出了，还欠费？,traffic_check
还有50元用1G送1G吗,traffic_check
为什么我的流量还有1.9G  上网费还扣了5.1,traffic_check
流量我什么还有几个券，够用，一个月也有一个多g,traffic_check
让我查流量,traffic_check
如何查询已超出使用的流量的多少,traffic_check
那还有啥送流量的活动？,traffic_check
查询上月超额流量费用,traffic_check
我还有多少可以用的流量,traffic_check
查询流量费,traffic_check
我上月88元套餐还剩700兆这月怎么没有了,traffic_check
查询咪咕视频定向流量,traffic_check
请查一下我流量包为什么不能用,traffic_check
还有什么送流量的嘛,traffic_check
流量至尊宝能查询么,traffic_check
剩多少流量,traffic_check
交了话费后，余额还剩3块钱，结果我开流量，用了不到10MB就欠费6块钱了？,traffic_check
可不可以再帮我查一个号码的话费流量,traffic_check
帮忙查询一下流量,traffic_check
流量包我还有多少,traffic_check
上个月剩的流量这个月可有了,traffic_check
我的手机号段还有赠送的流量吗,traffic_check
每月送三百流量还有吗？,traffic_check
查了，没有流量了,traffic_check
还有没有流量多的套餐,traffic_check
现在还有38元10G流量啦么,traffic_check
然后刚才你不是说还有一个2.5g,traffic_check
你帮我查查我的流量还有多少,traffic_check
刚冲的流量怎样查,traffic_check
查看我的。流量套餐,traffic_check
一块钱500mb流量活动还有？,traffic_check
为什么流量查不了,traffic_check
怎么查询宽带的兆数,traffic_check
我家宽带不是说装50m的吗怎么我查才20m,traffic_check
本机本月还有流量多少,traffic_check
可以帮我查下当前的流量么,traffic_check
怎样查流量使用清单,traffic_check
套餐剩余流量会在下月叠加吗？,traffic_check
流量尊享卡办理了怎么查询进度,traffic_check
我手机刚刚办理流量套餐费用是多少怎么查,traffic_check
查询流量的,traffic_check
帮我查下我的流量是国内流量还是省内流量13734684629,traffic_check
怎样查软件用的流量,traffic_check
积分换流量活动还有吗,traffic_check
我查到流量费有20块,traffic_check
现在还有没有每天登陆正式兆流量的那个活动了？,traffic_check
还有更优惠的流量套餐吗,traffic_check
还有那个流量怎么也用不了啊？,traffic_check
流量怎么查,traffic_check
我的套餐流量剩余不对啊,traffic_check
我把河南移动卸载了可以在这上面查流量话费么,traffic_check
周末1G免费流量活动还有么,traffic_check
上个月套餐剩余流量怎么没累积到这个月,traffic_check
如果我自己把这个套餐变成8元的，还有没有那个1G特惠包啊？,traffic_check
你自己看流量还有多少  莫名其妙扣了我多少话费,traffic_check
帮我查询下，我现在有多少流量可以转给别人,traffic_check
就是我看查流量的,traffic_check
你好能查到流量用去哪里的么,traffic_check
想问一下本月能用流量还有多少,traffic_check
暂未查询到日流量,traffic_check
我这个总流量9000多兆，，，套餐流量赠送的，，还有校园权益包什么意思？,traffic_check
怎么查流量？,traffic_check
我的流量还有多少？？,traffic_check
我流量怎么查询不了,traffic_check
我还有多少流量能查一下吗,traffic_check
这月还没有查到送的流量,traffic_check
4G校园特享包还有1.8G为什么我流量透支了？,traffic_check
还有100兆是什么意思什么叫还有,traffic_check
现在还有没有那种一年好几个月每个月都有流量那种啊,traffic_check
怎么查每天的一元包500流量,traffic_check
为什么我刚刚用微信零钱充值了1G流量，现在剩余流量为什么还是0.00M？,traffic_check
怎么给别人查那个嗯查流量啊，用别人手机号。,traffic_check
我的流量还有，怎么会产生上网费,traffic_check
流量账单查询,traffic_check
夜间流量包流量剩余查询,traffic_check
还有没有38块38g套餐,traffic_check
省内流量还剩多少,traffic_check
可以快捷查询流量的短信是什么？,traffic_check
12:36:50 ￼我是网上购的卡，28元流量王50元送50元分摊，怎么查询不到,traffic_check
帮我查询上个月流量超出了多少M？,traffic_check
查询WLAN当月流量使用情况,traffic_check
现在还有上个月用够多少流量下个月送多少的活动吗？,traffic_check
你好，办理58元飞享套餐，还有额外赠送的流量根通话分钟数、,traffic_check
想看看还有多少流量和话费，为什么不能看？,traffic_check
那还有别的可以送流量的活动吗！,traffic_check
查流量请输入账号，请问输入那个账号,traffic_check
结果我查了一下 现在还可以获赠500M,traffic_check
怎么查询10086APP的活动流量到账了,traffic_check
送流量活动还有吗,traffic_check
短信查流量,traffic_check
我是58元的套餐，送的1G流量在哪查到。,traffic_check
查询流量查不出来,traffic_check
我想知道我的流量还剩了多少,traffic_check
我的流量还有多少！,traffic_check
不想要2013年的那个套餐了还有别的流量套餐吗,traffic_check
我的流量还有多少？,traffic_check
还有什么免费送流量的,traffic_check
我上个月流量还剩2个多G 这个月为什么被清零了,traffic_check
我订购了三月三流量包但是我的原来流量还剩600多mb先优先用我定的三月三流量包嘛？,traffic_check
请帮我查一下我的流量套餐,traffic_check
送的流量咋查？,traffic_check
查下流量余额,traffic_check
国内流量剩360,traffic_check
TD无线上网卡查询流量,traffic_check
我！还有700多M的超出流量？,traffic_check
我还有多少兆流量,traffic_check
还有500兆新人有理吗,traffic_check
都查好几次流量，积分，话费，还是不能抽奖，这是骗人的吧,traffic_check
我的流量还剩多少M吗,traffic_check
麻烦一下，看我现在还有多少流量可以实用了,traffic_check
好吧，我问一下，我的套餐内除了700兆省内流量还有其他流量包吗,traffic_check
给我查查我流量怎么用出去的,traffic_check
流量余额怎么查,traffic_check
帮我查一下剩下多少流量,traffic_check
今天移动发短信息给我说我的本月流量用完了，可是我在客户端查到还有300多，为什么啊？,traffic_check
不能查看流量话费,traffic_check
流量用在哪了，怎么查,traffic_check
查看18809579652流量,traffic_check
剩余流量？,traffic_check
你好，我刚查流量还有一千多兆但是刚打1008611流量没了这是咋回事,traffic_check
4g飞享套餐流量查询,traffic_check
您好，可以帮我查查我开通的流量套餐是多少的吗,traffic_check
流量能查询到用在哪里了吗？  一个晚上我的流量都没了,traffic_check
查流量，话费，叫移动营业厅吗,traffic_check
查询没有给流量,traffic_check
能帮我查一下流量吗？,traffic_check
四月份流量还剩多少,traffic_check
流量查一下,traffic_check
如何查询省内流量,traffic_check
请问4月的流量还有多少，省内流量能有多少。,traffic_check
我的上月流量剩余下来的，这个月没见呀,traffic_check
可以查一下15827239122这个月开通的套餐、流量吗,traffic_check
这月流量还剩，到第二月直接报废吗,traffic_check
兑换的流量怎么没查到,traffic_check
查询我的话费流量,traffic_check
还有我的流量是省内还是全国流量,traffic_check
还有日流量套餐吗,traffic_check
我这个月剩余流量有多少？,traffic_check
为什么流量查询不到,traffic_check
帮我查个号的流量,traffic_check
我想查国内流量，不查闲时流量。,traffic_check
这月流量还有多少,traffic_check
那个赠流量咋查,traffic_check
请问在通用流量和专用流量还有的情况下，办理有时间限制的流量，这两个那一个是优先使用？,traffic_check
还有什么送流量的啊,traffic_check
现在还有周末流量吗？,traffic_check
我想问下我的流量套餐50的，用1g送1g的现在还有吗,traffic_check
怎么查询流量订单,traffic_check
怎样查询省外流量,traffic_check
剩下的流量怎么送给朋友,traffic_check
我还有多少可以用的流量。,traffic_check
无法查剩余流量,traffic_check
在剩下43兆就关闭了,traffic_check
为什么流量还有？话费却说用完了,traffic_check
我想问，还有多少流量,traffic_check
还有四天流量包怎么办理,traffic_check
流量剩多少了,traffic_check
"前几天流量还有将近3个G,怎么突然就剩这么点了",traffic_check
还有4G流量套餐,traffic_check
现在我的夜间流量还有没,traffic_check
但是查流量的时候没有,traffic_check
怎样查上月流量,traffic_check
我的踏青包还剩多少流量,traffic_check
怎么查看闲时流量,traffic_check
"咪咕音乐剩余的流量,100,00MB",traffic_check
我就想查一下这个月的流量祥单,traffic_check
查流量啊,traffic_check
为什么我的宽带办的是50兆，怎么查到的还是20呢,traffic_check
在移动旗舰店里哪里还有可可以赠的流量。,traffic_check
而且4月1至6日还有流量使用记录,traffic_check
帮我查查我都开通了哪个流量套餐,traffic_check
不是，剩余流量不见了,traffic_check
详细流量还有多少,traffic_check
还有可充值的流量卡吗,traffic_check
请帮忙查下这月还有多少流量,traffic_check
cmcc流量还剩多少,traffic_check
查流量赠话费,traffic_check
如何用短信查询手机流量？,traffic_check
帮我查询流量包,traffic_check
我的流量还剩多少？每个月用不完的流量都可以累积叠加的是吧,traffic_check
查询下我的流量还剩下多少,traffic_check
还有流量还有积分儿,traffic_check
打电话查流量还有一千多兆 还没用到一千兆就扣了我二十多块钱话费 什么意思？,traffic_check
国内流量用完了，省内流量还剩的多阿，想知道那五块钱扣的是什么费用,traffic_check
看看流量还剩多少,traffic_check
为什么我这个月流量还没用就剩余457M还本是3000M,traffic_check
现在流量还有多少,traffic_check
还有没有1元500M的流量了？？？,traffic_check
怎样查看往月用的流量,traffic_check
麻烦查查我流量绑定的另一个号码,traffic_check
为啥没到月底我明明还有话费流量，每次都无缘无故欠费50多？,traffic_check
节日流量包余量查询,traffic_check
我还有好几g流量结果一直开流量安心锁,traffic_check
还有那个20元3G的那个校园流量,traffic_check
查询流量交易平台流量交易记录,traffic_check
我还有几兆闲事流量,traffic_check
我上个月剩的10G流量怎么没给我叠加,traffic_check
我的月流量剩多少,traffic_check
看一下我还剩多少流量,traffic_check
我用了100M 还有900没了,traffic_check
剩余流量余额,traffic_check
我现在还有多少国内流量和省内流量,traffic_check
为什么我查不了流量,traffic_check
请问我这个月还有多少流量？如果流量用完了继续浏览网页会扣话费里的钱吗？,traffic_check
我今天买的618流量王还剩多少兆,traffic_check
己查询上月剩余606.99M的流量，却没转入本月,traffic_check
我买的流量为什么查询却没有呢,traffic_check
查询信息说有剩余流量227MB,traffic_check
话费余额流量剩余,traffic_check
你好，帮我查下流量包能否关了,traffic_check
帮我查流量怎么跑。,traffic_check
现在新人有礼500兆还有吗,traffic_check
我的流量包上个月就给你们打电话取消了，为什么这个月还有？,traffic_check
送流量的 还有那个和相册的活动,traffic_check
我查了，说我流量超了,traffic_check
麻烦查一下我本月的流量还有多少？,traffic_check
我手机会自动查流量,traffic_check
我的流量剩多少?,traffic_check
我看套餐貌似还有流量啥的？,traffic_check
你好，还有58元的流量王套餐吗,traffic_check
国内流量还剩多少？,traffic_check
还有没有流量比较多的套餐,traffic_check
查询流量充值,traffic_check
套餐300兆，目前还有250多[em_1],traffic_check
帮我查询还有多少流量,traffic_check
查询流量和短信不对应,traffic_check
